TRANSACTION_ID,TRANSACTION_VALUE,TRANSACTION_TYPE,BRANCH_CODE,CUST_SSN,TIMEID,CUST_CC_NO
9239,68.77,Education,57,123458119,20180628,4210653398350475
9240,25.99,Education,170,123458119,20180719,4210653398350475
9241,80.53,Gas,17,123458119,20180719,4210653398350475
9242,81.46,Test,40,123458119,20180202,4210653398350475
9243,97.93,Entertainment,42,123458119,20181110,4210653398350475
9244,95.30,Gas,40,123458119,20180917,4210653398350475
9245,80.56,Healthcare,17,123458119,20180121,4210653398350475
9246,76.35,Entertainment,164,123458119,20181004,4210653398350475
9247,14.80,Test,121,123458119,20180609,4210653398350475
9248,82.14,Test,90,123458119,20180620,4210653398350475
9249,61.69,Gas,66,123458119,20181026,4210653398350475
9250,54.06,Gas,38,123458119,20180205,4210653398350475
9251,100.19,Education,95,123458119,20180712,4210653398350475
9252,52.37,Test,56,123458119,20180726,4210653398350475
9253,15.90,Entertainment,1,123458119,20181201,4210653398350475
9254,37.99,Grocery,145,123458119,20181202,4210653398350475
9255,34.67,Grocery,39,123458119,20180803,4210653398350475
9256,82.91,Entertainment,123,123458119,20180402,4210653398350475
9257,99.51,Test,52,123458119,20180621,4210653398350475
9258,18.31,Bills,50,123458119,20180919,4210653398350475
9259,83.17,Grocery,70,123458119,20180402,4210653398350475
9260,43.33,Bills,19,123458119,20180223,4210653398350475
9261,8.00,Gas,69,123458119,20181027,4210653398350475
9262,31.79,Gas,124,123458119,20180521,4210653398350475
9263,92.02,Test,188,123458119,20180319,4210653398350475
9264,28.35,Bills,107,123458119,20180315,4210653398350475
9265,24.68,Test,39,123458119,20181003,4210653398350475
9266,20.32,Gas,58,123458119,20180204,4210653398350475
9267,88.20,Gas,37,123458119,20180102,4210653398350475
9268,68.63,Test,139,123458119,20180508,4210653398350475
9269,30.52,Bills,44,123458119,20180825,4210653398350475
9270,58.68,Grocery,170,123458119,20180922,4210653398350475
9271,90.27,Gas,89,123458119,20181223,4210653398350475
9272,44.30,Bills,37,123458119,20180509,4210653398350475
9273,5.29,Bills,164,123458119,20180926,4210653398350475
9274,47.16,Education,121,123458119,20180406,4210653398350475
9275,87.89,Gas,76,123458119,20180327,4210653398350475
9276,95.99,Education,121,123458119,20181108,4210653398350475
9277,91.91,Healthcare,168,123458119,20181009,4210653398350475
9278,49.99,Education,21,123458119,20180525,4210653398350475
9279,27.29,Healthcare,81,123458119,20180214,4210653398350475
9280,57.49,Grocery,16,123458119,20180407,4210653398350475
9281,91.45,Entertainment,53,123458119,20181112,4210653398350475
9282,27.78,Healthcare,14,123458119,20180808,4210653398350475
9283,59.29,Healthcare,28,123458119,20180309,4210653398350475
9284,100.09,Entertainment,126,123458119,20180424,4210653398350475
9285,18.72,Healthcare,36,123458119,20181101,4210653398350475
9286,74.77,Entertainment,43,123458119,20180513,4210653398350475
9287,69.99,Grocery,39,123458119,20180320,4210653398350475
9288,64.44,Gas,56,123458119,20180908,4210653398350475
9289,66.10,Test,45,123458119,20180420,4210653398350475
9290,4.97,Entertainment,49,123458119,20180317,4210653398350475
9291,15.40,Healthcare,56,123458119,20180723,4210653398350475
9292,20.32,Test,76,123458119,20181004,4210653398350475
9293,12.43,Test,114,123458119,20180611,4210653398350475
9294,97.56,Bills,3,123458119,20180926,4210653398350475
9295,37.66,Test,107,123458119,20180210,4210653398350475
9296,32.54,Test,85,123458119,20180524,4210653398350475
9297,25.90,Bills,24,123458119,20180427,4210653398350475
9298,22.70,Test,39,123458119,20180520,4210653398350475
9299,66.96,Gas,91,123458119,20180917,4210653398350475
9300,2.48,Grocery,100,123458117,20181109,4210653347447048
9301,41.41,Test,139,123458117,20180818,4210653347447048
9302,31.78,Healthcare,99,123458117,20181226,4210653347447048
9303,54.07,Education,136,123458117,20180406,4210653347447048
9304,45.18,Education,47,123458117,20180202,4210653347447048
9305,67.70,Grocery,168,123458117,20180420,4210653347447048
9306,20.15,Education,67,123458117,20180521,4210653347447048
9307,79.95,Gas,107,123458117,20181014,4210653347447048
9308,86.78,Gas,75,123458117,20180927,4210653347447048
9309,36.24,Test,52,123458117,20180614,4210653347447048
9310,61.75,Gas,24,123458117,20180419,4210653347447048
9311,52.37,Grocery,125,123458117,20180503,4210653347447048
9312,39.28,Entertainment,4,123458117,20180912,4210653347447048
9313,45.73,Healthcare,99,123458117,20180714,4210653347447048
9314,22.28,Education,109,123458117,20181122,4210653347447048
9315,30.11,Grocery,51,123458117,20181201,4210653347447048
9316,93.78,Bills,10,123458117,20180523,4210653347447048
9317,37.68,Gas,144,123458117,20180106,4210653347447048
9318,64.18,Grocery,17,123458117,20180707,4210653347447048
9319,87.10,Grocery,77,123458117,20180106,4210653347447048
9320,35.42,Gas,2,123458117,20180218,4210653347447048
9321,62.18,Education,47,123458117,20180413,4210653347447048
9322,36.18,Entertainment,35,123458117,20180211,4210653347447048
9323,97.54,Education,164,123458117,20180910,4210653347447048
9324,1.99,Test,145,123458117,20180819,4210653347447048
9325,36.77,Gas,56,123458117,20180127,4210653347447048
9326,24.88,Grocery,173,123458117,20181223,4210653347447048
9327,4.10,Grocery,53,123458117,20180606,4210653347447048
9328,68.13,Healthcare,173,123458117,20180509,4210653347447048
9329,54.56,Education,93,123458117,20180711,4210653347447048
9330,86.66,Grocery,178,123458117,20180902,4210653347447048
9331,5.53,Healthcare,175,123458117,20181106,4210653347447048
9332,8.18,Test,22,123458117,20181120,4210653347447048
9333,78.89,Bills,144,123458117,20181015,4210653347447048
9334,57.96,Grocery,36,123458117,20180318,4210653347447048
9335,62.63,Gas,2,123458117,20180826,4210653347447048
9336,87.05,Education,76,123458117,20180125,4210653347447048
9337,57.59,Entertainment,66,123458117,20180618,4210653347447048
9338,93.81,Entertainment,51,123458117,20180503,4210653347447048
9339,13.84,Grocery,66,123458117,20180123,4210653347447048
9340,11.50,Healthcare,26,123458117,20181214,4210653347447048
9341,38.61,Entertainment,14,123458117,20180206,4210653347447048
9342,49.82,Test,18,123458117,20181201,4210653347447048
9343,39.50,Grocery,156,123458117,20180313,4210653347447048
9344,59.89,Grocery,70,123458117,20181124,4210653347447048
9345,69.64,Education,48,123458117,20181110,4210653347447048
9346,10.23,Education,91,123458117,20180120,4210653347447048
9347,41.76,Bills,123,123458117,20180201,4210653347447048
9348,72.95,Entertainment,123,123458117,20180222,4210653347447048
9349,84.37,Education,192,123458117,20180808,4210653347447048
9350,92.52,Education,99,123458117,20180425,4210653347447048
9351,44.32,Entertainment,47,123458117,20180301,4210653347447048
9352,71.30,Gas,164,123458101,20180207,4210653382847239
9353,28.68,Bills,90,123458101,20180611,4210653382847239
9354,16.44,Healthcare,39,123458101,20181114,4210653382847239
9355,69.72,Entertainment,47,123458101,20180316,4210653382847239
9356,23.09,Healthcare,104,123458101,20181001,4210653382847239
9357,18.37,Bills,9,123458101,20180501,4210653382847239
9358,96.87,Test,54,123458101,20180105,4210653382847239
9359,81.56,Test,18,123458101,20180217,4210653382847239
9360,10.25,Bills,89,123458101,20180319,4210653382847239
9361,31.56,Healthcare,188,123458101,20180313,4210653382847239
9362,66.62,Entertainment,80,123458101,20180112,4210653382847239
9363,94.37,Gas,11,123458101,20181209,4210653382847239
9364,53.64,Education,81,123458101,20180226,4210653382847239
9365,96.26,Bills,85,123458101,20180221,4210653382847239
9366,76.08,Grocery,66,123458101,20180811,4210653382847239
9367,41.74,Education,12,123458101,20181014,4210653382847239
9368,50.36,Entertainment,63,123458101,20181105,4210653382847239
9369,85.55,Bills,170,123458101,20181224,4210653382847239
9370,46.78,Healthcare,3,123458101,20181007,4210653382847239
9371,4.50,Gas,168,123458101,20181128,4210653382847239
9372,21.71,Test,31,123458101,20180410,4210653382847239
9373,59.96,Entertainment,63,123458095,20180312,4210653328387728
9374,24.91,Education,93,123458095,20180423,4210653328387728
9375,56.11,Education,168,123458095,20180214,4210653328387728
9376,44.49,Healthcare,78,123458095,20180124,4210653328387728
9377,34.19,Healthcare,109,123458095,20180918,4210653328387728
9378,83.75,Gas,52,123458095,20181123,4210653328387728
9379,56.71,Grocery,15,123458095,20180824,4210653328387728
9380,89.41,Gas,126,123458095,20180819,4210653328387728
9381,14.22,Grocery,2,123458095,20181010,4210653328387728
9382,81.50,Gas,4,123458095,20180914,4210653328387728
9383,9.11,Entertainment,85,123458095,20181102,4210653328387728
9384,55.35,Bills,17,123458095,20180614,4210653328387728
9385,71.53,Gas,74,123458095,20180922,4210653328387728
9386,13.80,Education,20,123458095,20181122,4210653328387728
9387,9.40,Bills,63,123458095,20180701,4210653328387728
9388,16.26,Entertainment,123,123458095,20181004,4210653328387728
9389,28.10,Education,12,123458095,20180218,4210653328387728
9390,14.53,Grocery,30,123458095,20180927,4210653328387728
9391,30.36,Grocery,60,123458095,20181022,4210653328387728
9392,78.45,Education,47,123458095,20180523,4210653328387728
9393,90.42,Test,99,123458095,20180513,4210653328387728
9394,87.48,Test,15,123458095,20180424,4210653328387728
9395,24.75,Healthcare,8,123458095,20180509,4210653328387728
9396,21.42,Healthcare,56,123458095,20180915,4210653328387728
9397,41.74,Entertainment,2,123458095,20181120,4210653328387728
9398,23.97,Grocery,118,123458095,20180806,4210653328387728
9399,91.23,Healthcare,188,123458095,20180518,4210653328387728
9400,92.04,Healthcare,175,123458095,20180119,4210653328387728
9401,99.53,Bills,168,123458095,20181115,4210653328387728
9402,21.66,Gas,121,123458095,20180501,4210653328387728
9403,78.80,Test,5,123458095,20180123,4210653328387728
9404,84.68,Test,100,123458095,20181004,4210653328387728
9405,70.03,Bills,30,123458095,20181107,4210653328387728
9406,86.52,Entertainment,22,123458095,20180627,4210653328387728
9407,28.99,Gas,4,123458095,20180905,4210653328387728
9408,54.33,Gas,70,123458095,20180228,4210653328387728
9409,10.24,Bills,95,123458095,20180922,4210653328387728
9410,12.32,Healthcare,119,123458095,20180706,4210653328387728
9411,19.01,Entertainment,114,123458095,20181227,4210653328387728
9412,65.89,Test,95,123458095,20180211,4210653328387728
9413,95.58,Entertainment,125,123458095,20180912,4210653328387728
9414,1.73,Grocery,173,123458095,20181112,4210653328387728
9415,40.49,Test,145,123458095,20180526,4210653328387728
9416,27.74,Bills,85,123458095,20181205,4210653328387728
9417,82.80,Bills,89,123458095,20180102,4210653328387728
9418,78.87,Gas,67,123458095,20180401,4210653328387728
9419,91.79,Test,126,123458095,20180424,4210653328387728
9420,68.48,Test,20,123458095,20180321,4210653328387728
9421,78.35,Education,170,123458095,20181018,4210653328387728
9422,71.41,Education,37,123458095,20180222,4210653328387728
9423,59.91,Grocery,53,123458095,20180715,4210653328387728
9424,74.89,Gas,192,123458095,20180227,4210653328387728
9425,86.41,Education,90,123458095,20180525,4210653328387728
9426,26.15,Entertainment,105,123458095,20181227,4210653328387728
9427,22.07,Gas,111,123458095,20180927,4210653328387728
9428,6.31,Grocery,124,123458095,20180312,4210653328387728
9429,26.22,Gas,95,123458095,20180217,4210653328387728
9430,91.00,Gas,3,123458095,20181007,4210653328387728
9431,80.97,Education,103,123458095,20180505,4210653328387728
9432,81.72,Grocery,91,123458095,20180724,4210653328387728
9433,30.01,Grocery,35,123458095,20180212,4210653328387728
9434,25.82,Test,95,123458095,20180513,4210653328387728
9435,58.75,Grocery,156,123458095,20180628,4210653328387728
9436,65.39,Grocery,59,123458095,20180228,4210653328387728
9437,50.37,Entertainment,49,123458095,20180713,4210653328387728
9438,24.78,Entertainment,126,123458095,20180106,4210653328387728
9439,44.03,Healthcare,74,123458095,20181003,4210653328387728
9440,81.33,Gas,24,123458095,20180728,4210653328387728
9441,100.60,Bills,173,123458095,20181122,4210653328387728
9442,95.90,Bills,66,123458095,20180728,4210653328387728
9443,91.26,Test,139,123458095,20180627,4210653328387728
9444,19.72,Healthcare,50,123458095,20180323,4210653328387728
9445,24.60,Education,42,123458095,20181110,4210653328387728
9446,11.29,Healthcare,136,123458095,20180118,4210653328387728
9447,87.50,Grocery,25,123458095,20181018,4210653328387728
9448,37.15,Education,47,123458095,20181026,4210653328387728
9449,70.35,Education,8,123458095,20181027,4210653328387728
9450,76.10,Bills,135,123458095,20180123,4210653328387728
9451,32.58,Healthcare,24,123458095,20180901,4210653328387728
9452,6.21,Healthcare,109,123458095,20180120,4210653328387728
9453,55.38,Gas,5,123458095,20180409,4210653328387728
9454,95.84,Grocery,4,123458095,20181104,4210653328387728
9455,79.63,Grocery,44,123458095,20180311,4210653328387728
9456,95.15,Gas,27,123458095,20180109,4210653328387728
9457,37.99,Grocery,66,123458094,20180605,4210653339902896
9458,100.82,Bills,91,123458094,20181027,4210653339902896
9459,64.02,Entertainment,135,123458094,20180313,4210653339902896
9460,77.24,Grocery,9,123458094,20180913,4210653339902896
9461,67.35,Bills,14,123458094,20180507,4210653339902896
9462,58.24,Gas,135,123458094,20180319,4210653339902896
9463,3.57,Test,24,123458094,20181001,4210653339902896
9464,70.80,Healthcare,91,123458094,20180623,4210653339902896
9465,30.39,Grocery,4,123458094,20180318,4210653339902896
9466,96.17,Gas,168,123458094,20180608,4210653339902896
9467,75.65,Gas,135,123458094,20180918,4210653339902896
9468,46.91,Education,42,123458094,20181022,4210653339902896
9469,1.08,Healthcare,79,123458094,20180517,4210653339902896
9470,76.01,Healthcare,164,123458094,20181012,4210653339902896
9471,4.35,Education,5,123458094,20180102,4210653339902896
9472,77.96,Education,91,123458094,20180622,4210653339902896
9473,75.32,Test,103,123458094,20180510,4210653339902896
9474,87.38,Test,23,123458094,20180505,4210653339902896
9475,99.30,Bills,93,123458094,20180927,4210653339902896
9476,30.94,Test,35,123458094,20181107,4210653339902896
9477,58.82,Grocery,91,123458094,20180621,4210653339902896
9478,1.73,Healthcare,158,123458094,20180125,4210653339902896
9479,71.23,Gas,90,123458094,20180206,4210653339902896
9480,30.51,Grocery,10,123458094,20180105,4210653339902896
9481,56.11,Grocery,99,123458094,20180314,4210653339902896
9482,94.47,Test,78,123458094,20180924,4210653339902896
9483,48.26,Test,50,123458094,20181211,4210653339902896
9484,93.68,Entertainment,117,123458094,20180820,4210653339902896
9485,39.49,Healthcare,43,123458094,20180117,4210653339902896
9486,69.25,Healthcare,107,123458094,20181026,4210653339902896
9487,73.89,Gas,69,123458094,20180910,4210653339902896
9488,12.06,Entertainment,67,123458094,20180222,4210653339902896
9489,78.30,Test,42,123458094,20181107,4210653339902896
9490,77.00,Education,45,123458094,20180405,4210653339902896
9491,47.86,Entertainment,170,123458094,20180619,4210653339902896
9492,13.94,Test,27,123458094,20181006,4210653339902896
9493,65.24,Test,18,123458094,20181213,4210653339902896
9494,95.07,Entertainment,103,123458094,20180708,4210653339902896
9495,64.87,Grocery,158,123458094,20180811,4210653339902896
9496,97.74,Gas,109,123458094,20181020,4210653339902896
9497,30.79,Test,124,123458094,20181217,4210653339902896
9498,2.11,Grocery,21,123458094,20180426,4210653339902896
9499,56.06,Bills,30,123458094,20181111,4210653339902896
9500,71.64,Bills,103,123458094,20181123,4210653339902896
9501,46.34,Entertainment,89,123458094,20180105,4210653339902896
9502,3.50,Entertainment,20,123458094,20180310,4210653339902896
9503,92.93,Entertainment,173,123458094,20180221,4210653339902896
9504,98.52,Bills,80,123458094,20180516,4210653339902896
9505,7.40,Grocery,69,123458094,20181013,4210653339902896
9506,67.02,Test,21,123458094,20181212,4210653339902896
9507,26.13,Grocery,56,123458094,20181102,4210653339902896
9508,82.33,Grocery,66,123458094,20180213,4210653339902896
9509,30.29,Healthcare,22,123458094,20180208,4210653339902896
9510,42.86,Entertainment,75,123458094,20180905,4210653339902896
9511,27.75,Grocery,36,123458094,20181007,4210653339902896
9512,60.63,Entertainment,21,123458094,20180504,4210653339902896
9513,38.85,Grocery,43,123458094,20180228,4210653339902896
9514,68.18,Gas,160,123458094,20180827,4210653339902896
9515,81.80,Education,99,123458094,20180207,4210653339902896
9516,79.01,Test,121,123458094,20180213,4210653339902896
9517,83.98,Bills,139,123458094,20181103,4210653339902896
9518,35.17,Test,107,123458094,20180219,4210653339902896
9519,71.27,Education,74,123458094,20180711,4210653339902896
9520,6.34,Entertainment,20,123458094,20180607,4210653339902896
9521,30.83,Bills,16,123458094,20180923,4210653339902896
9522,57.66,Entertainment,21,123458094,20180515,4210653339902896
9523,41.06,Education,32,123458094,20180911,4210653339902896
9524,13.01,Grocery,8,123458094,20180808,4210653339902896
9525,24.56,Healthcare,26,123458094,20180410,4210653339902896
9526,75.83,Grocery,188,123458094,20180419,4210653339902896
9527,71.49,Education,22,123458094,20180207,4210653339902896
9528,72.94,Gas,158,123458094,20180723,4210653339902896
9529,21.89,Test,100,123458094,20181206,4210653339902896
9530,70.33,Gas,8,123458094,20180208,4210653339902896
9531,5.17,Entertainment,45,123458094,20181021,4210653339902896
9532,62.52,Gas,60,123458094,20181215,4210653339902896
9533,14.51,Education,28,123458094,20180115,4210653339902896
9534,40.85,Bills,123,123458094,20180827,4210653339902896
9535,17.04,Test,91,123458094,20180418,4210653339902896
9536,55.66,Bills,49,123458083,20181111,4210653393389344
9537,43.13,Test,164,123458083,20180118,4210653393389344
9538,76.38,Bills,67,123458083,20180313,4210653393389344
9539,78.44,Bills,95,123458083,20180817,4210653393389344
9540,32.33,Gas,175,123458083,20180307,4210653393389344
9541,63.86,Bills,40,123458083,20181012,4210653393389344
9542,41.07,Test,40,123458083,20181003,4210653393389344
9543,64.00,Grocery,40,123458083,20180505,4210653393389344
9544,70.29,Gas,66,123458083,20181226,4210653393389344
9545,57.73,Bills,20,123458083,20181118,4210653393389344
9546,18.95,Gas,75,123458083,20180525,4210653393389344
9547,14.57,Entertainment,5,123458083,20180216,4210653393389344
9548,1.57,Healthcare,60,123458083,20180119,4210653393389344
9549,51.20,Bills,104,123458083,20180408,4210653393389344
9550,27.19,Bills,12,123458083,20180423,4210653393389344
9551,33.82,Gas,39,123458083,20180117,4210653393389344
9552,5.42,Education,76,123458083,20180403,4210653393389344
9553,2.14,Bills,80,123458083,20180919,4210653393389344
9554,74.92,Gas,156,123458083,20180402,4210653393389344
9555,16.38,Bills,44,123458083,20180103,4210653393389344
9556,35.92,Healthcare,12,123458083,20180102,4210653393389344
9557,17.81,Healthcare,69,123458083,20180901,4210653393389344
9558,20.00,Bills,63,123458083,20180625,4210653393389344
9559,89.56,Education,60,123458083,20180722,4210653393389344
9560,54.39,Gas,12,123458083,20180324,4210653393389344
9561,38.37,Grocery,36,123458083,20180711,4210653393389344
9562,70.42,Gas,59,123458083,20180201,4210653393389344
9563,24.63,Entertainment,4,123458083,20180219,4210653393389344
9564,92.35,Bills,15,123458083,20180219,4210653393389344
9565,88.39,Education,50,123458083,20180623,4210653393389344
9566,84.80,Gas,158,123458083,20180527,4210653393389344
9567,63.61,Healthcare,12,123458083,20180902,4210653393389344
9568,1.64,Entertainment,53,123458083,20181101,4210653393389344
9569,33.63,Gas,12,123458083,20180322,4210653393389344
9570,69.14,Gas,30,123458083,20181205,4210653393389344
9571,91.29,Grocery,75,123458083,20180413,4210653393389344
9572,41.56,Test,45,123458083,20180908,4210653393389344
9573,34.78,Test,164,123458083,20180724,4210653393389344
9574,59.09,Entertainment,168,123458083,20180922,4210653393389344
9575,20.86,Healthcare,57,123458083,20180603,4210653393389344
9576,87.88,Test,164,123458083,20180924,4210653393389344
9577,47.86,Healthcare,83,123458083,20180615,4210653393389344
9578,22.48,Grocery,90,123458083,20180909,4210653393389344
9579,84.32,Test,28,123458083,20180513,4210653393389344
9580,3.31,Test,124,123458083,20180119,4210653393389344
9581,86.03,Grocery,66,123458083,20180801,4210653393389344
9582,46.28,Entertainment,15,123458083,20180424,4210653393389344
9583,77.77,Healthcare,175,123458083,20180412,4210653393389344
9584,39.12,Gas,66,123458083,20180911,4210653393389344
9585,58.26,Grocery,90,123458083,20180122,4210653393389344
9586,72.35,Education,17,123458083,20180323,4210653393389344
9587,32.42,Gas,168,123458083,20180811,4210653393389344
9588,16.46,Entertainment,95,123458083,20180124,4210653393389344
9589,66.56,Test,49,123458083,20180603,4210653393389344
9590,3.84,Test,40,123458083,20180718,4210653393389344
9591,32.10,Grocery,19,123458083,20180911,4210653393389344
9592,63.18,Bills,118,123458083,20180304,4210653393389344
9593,76.40,Bills,56,123458083,20180716,4210653393389344
9594,78.04,Entertainment,10,123458083,20180126,4210653393389344
9595,2.82,Test,109,123458083,20180222,4210653393389344
9596,53.89,Entertainment,111,123458083,20181015,4210653393389344
9597,33.47,Bills,188,123458083,20180102,4210653393389344
9598,89.55,Healthcare,115,123458083,20180801,4210653393389344
9599,79.97,Test,89,123458083,20180417,4210653393389344
9600,42.69,Bills,160,123458083,20181214,4210653393389344
9601,38.03,Bills,126,123458083,20180510,4210653393389344
9602,58.54,Test,119,123458083,20180817,4210653393389344
9603,67.67,Healthcare,75,123458083,20181119,4210653393389344
9604,2.25,Gas,35,123458083,20181014,4210653393389344
9605,79.71,Healthcare,173,123458083,20180312,4210653393389344
9606,1.05,Entertainment,38,123458083,20180122,4210653393389344
9607,47.54,Gas,3,123458083,20180507,4210653393389344
9608,73.48,Grocery,4,123458083,20180608,4210653393389344
9609,50.40,Grocery,46,123458083,20181125,4210653393389344
9610,62.65,Healthcare,25,123458083,20180410,4210653393389344
9611,41.11,Test,24,123458078,20180818,4210653312200846
9612,51.65,Test,39,123458078,20180713,4210653312200846
9613,25.17,Bills,3,123458078,20181226,4210653312200846
9614,7.04,Gas,91,123458078,20180205,4210653312200846
9615,89.71,Education,117,123458078,20181208,4210653312200846
9616,16.11,Grocery,51,123458078,20181203,4210653312200846
9617,3.64,Test,74,123458078,20180804,4210653312200846
9618,81.93,Entertainment,56,123458078,20180321,4210653312200846
9619,67.72,Education,160,123458078,20180818,4210653312200846
9620,87.54,Test,51,123458078,20180604,4210653312200846
9621,77.59,Entertainment,76,123458078,20181012,4210653312200846
9622,89.65,Healthcare,29,123458078,20181022,4210653312200846
9623,70.67,Bills,1,123458078,20181225,4210653312200846
9624,82.00,Test,25,123458078,20180611,4210653312200846
9625,81.46,Healthcare,79,123458078,20180903,4210653312200846
9626,35.13,Entertainment,79,123458078,20180818,4210653312200846
9627,17.63,Bills,166,123458078,20180208,4210653312200846
9628,31.40,Entertainment,27,123458078,20180817,4210653312200846
9629,37.25,Education,93,123458078,20180908,4210653312200846
9630,43.69,Education,14,123458078,20180618,4210653312200846
9631,6.89,Test,79,123458078,20180209,4210653312200846
9632,51.63,Test,30,123458078,20180315,4210653312200846
9633,65.71,Education,91,123458078,20180520,4210653312200846
9634,64.35,Education,40,123458078,20181225,4210653312200846
9635,22.80,Test,59,123458078,20180914,4210653312200846
9636,21.07,Test,53,123458078,20181107,4210653312200846
9637,87.46,Bills,5,123458078,20181118,4210653312200846
9638,99.13,Grocery,21,123458078,20181010,4210653312200846
9639,60.00,Healthcare,42,123458078,20180224,4210653312200846
9640,56.71,Healthcare,24,123458078,20180806,4210653312200846
9641,4.04,Bills,117,123458078,20180923,4210653312200846
9642,96.12,Entertainment,70,123458078,20180320,4210653312200846
9643,20.17,Bills,46,123458078,20180427,4210653312200846
9644,56.76,Entertainment,5,123458078,20180920,4210653312200846
9645,31.40,Entertainment,60,123458078,20180201,4210653312200846
9646,46.57,Bills,63,123458078,20180617,4210653312200846
9647,95.61,Gas,105,123458078,20180427,4210653312200846
9648,56.44,Test,50,123458078,20180208,4210653312200846
9649,95.50,Gas,192,123458078,20180509,4210653312200846
9650,53.94,Test,90,123458078,20181102,4210653312200846
9651,23.96,Entertainment,100,123458078,20181223,4210653312200846
9652,98.13,Bills,32,123458078,20180828,4210653312200846
9653,37.94,Gas,58,123458078,20180104,4210653312200846
9654,68.20,Education,30,123458078,20180920,4210653312200846
9655,35.87,Education,57,123458078,20181009,4210653312200846
9656,33.47,Grocery,19,123458078,20181019,4210653312200846
9657,26.59,Bills,30,123458078,20180719,4210653312200846
9658,20.44,Education,36,123458078,20181025,4210653312200846
9659,74.57,Grocery,192,123458078,20180217,4210653312200846
9660,88.75,Education,145,123458078,20180203,4210653312200846
9661,45.41,Test,40,123458076,20181027,4210653397379041
9662,88.23,Entertainment,160,123458076,20180211,4210653397379041
9663,88.43,Education,35,123458076,20180926,4210653397379041
9664,35.23,Bills,53,123458076,20180501,4210653397379041
9665,76.95,Education,23,123458076,20180723,4210653397379041
9666,5.89,Bills,18,123458076,20180903,4210653397379041
9667,11.47,Grocery,173,123458076,20181122,4210653397379041
9668,45.42,Healthcare,83,123458073,20181020,4210653325548735
9669,52.92,Grocery,81,123458073,20180917,4210653325548735
9670,45.44,Test,25,123458073,20180624,4210653325548735
9671,45.83,Bills,3,123458073,20181113,4210653325548735
9672,19.69,Bills,63,123458073,20180117,4210653325548735
9673,81.10,Entertainment,135,123458073,20180206,4210653325548735
9674,8.32,Entertainment,56,123458073,20180512,4210653325548735
9675,36.16,Grocery,74,123458073,20180620,4210653325548735
9676,94.60,Grocery,115,123458073,20180622,4210653325548735
9677,48.37,Bills,48,123458073,20180109,4210653325548735
9678,17.61,Entertainment,104,123458073,20180823,4210653325548735
9679,2.42,Grocery,192,123458073,20180303,4210653325548735
9680,10.47,Healthcare,56,123458073,20180824,4210653325548735
9681,100.37,Grocery,4,123458073,20181013,4210653325548735
9682,21.61,Education,149,123458073,20180306,4210653325548735
9683,77.47,Education,59,123458073,20181023,4210653325548735
9684,98.15,Education,109,123458073,20180922,4210653325548735
9685,57.56,Gas,139,123458073,20180111,4210653325548735
9686,1.49,Bills,60,123458073,20180506,4210653325548735
9687,63.08,Bills,35,123458073,20181117,4210653325548735
9688,1.57,Healthcare,136,123458073,20180423,4210653325548735
9689,40.80,Test,24,123458073,20180301,4210653325548735
9690,12.40,Test,4,123458073,20180421,4210653325548735
9691,11.77,Entertainment,27,123458073,20180326,4210653325548735
9692,93.52,Test,67,123458073,20180206,4210653325548735
9693,30.50,Grocery,23,123458073,20181026,4210653325548735
9694,100.76,Grocery,76,123458073,20180316,4210653325548735
9695,51.51,Education,136,123458073,20180418,4210653325548735
9696,80.58,Education,19,123458073,20180404,4210653325548735
9697,80.51,Healthcare,37,123458073,20180619,4210653325548735
9698,44.87,Entertainment,73,123458073,20180228,4210653325548735
9699,87.40,Bills,46,123458073,20181223,4210653325548735
9700,22.57,Bills,170,123458073,20180313,4210653325548735
9701,84.51,Test,38,123458073,20180627,4210653325548735
9702,82.08,Education,5,123458073,20180125,4210653325548735
9703,90.07,Grocery,121,123458073,20180701,4210653325548735
9704,54.31,Bills,26,123458073,20180721,4210653325548735
9705,31.11,Entertainment,49,123458073,20181104,4210653325548735
9706,7.08,Education,11,123458073,20180303,4210653325548735
9707,91.49,Grocery,90,123458073,20180107,4210653325548735
9708,9.26,Entertainment,56,123458073,20181206,4210653325548735
9709,21.20,Bills,180,123458073,20180904,4210653325548735
9710,22.00,Healthcare,73,123458073,20180703,4210653325548735
9711,63.15,Bills,5,123458073,20180602,4210653325548735
9712,44.99,Gas,39,123458073,20180107,4210653325548735
9713,58.53,Test,32,123458073,20181023,4210653325548735
9714,13.74,Test,118,123458073,20180302,4210653325548735
9715,96.25,Entertainment,69,123458073,20181105,4210653325548735
9716,95.94,Education,67,123458073,20180314,4210653325548735
9717,18.61,Gas,91,123458073,20181018,4210653325548735
9718,17.08,Education,12,123458073,20181227,4210653325548735
9719,37.01,Healthcare,160,123458073,20180328,4210653325548735
9720,40.36,Test,164,123458073,20180326,4210653325548735
9721,71.01,Grocery,57,123458062,20181116,4210653386936558
9722,23.74,Education,20,123458062,20180416,4210653386936558
9723,83.88,Test,164,123458062,20180724,4210653386936558
9724,91.60,Entertainment,100,123458062,20180311,4210653386936558
9725,83.42,Healthcare,8,123458062,20180617,4210653386936558
9726,61.39,Bills,139,123458062,20180810,4210653386936558
9727,43.42,Entertainment,17,123458062,20180502,4210653386936558
9728,82.93,Gas,47,123458062,20180203,4210653386936558
